id,title,publication_date,doi
https://openalex.org/W4309236698,Toppling the Ivory Tower: Increasing Public Participation in Research Through Open and Citizen Science,2022-12-12,https://doi.org/10.38126/jspg210203
https://openalex.org/W4310264368,Accelerating the Open Research agenda to solve global challenges,2022-11-27,https://doi.org/10.31219/osf.io/njq4z
https://openalex.org/W4309545593,How to move open science from the periphery to the centre,2022-11-20,https://doi.org/10.31219/osf.io/su3ch
https://openalex.org/W4309422477,Three Myths about Open Science That Just Won’t Die,2022-11-18,https://doi.org/10.31234/osf.io/w8xs2
https://openalex.org/W4307683448,Opening up Understanding of Neurodiversity: A Call for Applying Participatory and Open Scholarship Practices,2022-10-28,https://doi.org/10.31222/osf.io/jq23s
https://openalex.org/W4307257945,Open research case study - Biological Sciences,2022-10-24,https://doi.org/10.31219/osf.io/wtda2
https://openalex.org/W4307371820,Open research case study - Mathematics and Statistics,2022-10-24,https://doi.org/10.31219/osf.io/3uqwh
https://openalex.org/W4294832991,An Open Digital Platform to Support Interdisciplinary Energy Research and Practice—Conceptualization,2022-09-02,https://doi.org/10.3390/en15176417
https://openalex.org/W4293388357,Open digital infrastructures for bridging professional cultures: the case of extreme citizen science between journalism and research,2022-08-28,https://doi.org/10.31235/osf.io/n9cev
https://openalex.org/W3202955757,Promoting Open Science Through Research Data Management,2022-07-28,https://doi.org/10.1162/99608f92.9497f68e
https://openalex.org/W4280516957,Open Science in Developmental Science,2022-05-20,https://doi.org/10.31234/osf.io/uqjf9
https://openalex.org/W4223956046,Open and reproducible neuroimaging: from study inception to publication,2022-04-13,https://doi.org/10.31219/osf.io/pu5vb
https://openalex.org/W4220803999,Adapting Open Science and Pre-registration to Longitudinal Research,2022-03-14,https://doi.org/10.31234/osf.io/gtsvw
https://openalex.org/W3196891442,Opening doors to discovery: Partnerships are key to advancing open science,2021-12-27,https://doi.org/10.3233/isu-210105
https://openalex.org/W4226452184,The value of open-source clinical science in pandemic response: lessons from ISARIC,2021-12-01,https://doi.org/10.1016/s1473-3099(21)00565-x
https://openalex.org/W3183010973,Context dependent trade-offs around platform-to-platform openness: The case of the Internet of Things,2021-12-01,https://doi.org/10.1016/j.technovation.2021.102331
https://openalex.org/W4210813385,Accelerating your research career with open science,2021-08-30,https://doi.org/10.31234/osf.io/v743r
https://openalex.org/W3149518315,"As an open scientist, you're good-to-get what you need",2021-03-09,https://doi.org/10.21428/8bbb7f85.f86c9be8
https://openalex.org/W2961693277,"Digital platform openness: Drivers, dimensions and outcomes",2021-01-01,https://doi.org/10.1016/j.jbusres.2019.07.001
https://openalex.org/W4230942188,Open Scholarship as a mechanism for the United Nations Sustainable Development Goals,2020-03-24,https://doi.org/10.31235/osf.io/8yk62
https://openalex.org/W3004537452,Science through Wikipedia: A novel representation of open knowledge through co-citation networks,2020-02-10,https://doi.org/10.1371/journal.pone.0228713
https://openalex.org/W2990273399,Open science from the standpoint of the new wave of researchers: Views from the scholarly frontline1,2020-02-06,https://doi.org/10.3233/isu-190069
https://openalex.org/W4236358195,"Conducting a Meta-Analysis in the Age of Open Science: Tools, Tips, and Practical Recommendations",2020-01-07,https://doi.org/10.31234/osf.io/t5dwg
https://openalex.org/W2994890174,"Open Science, Open Data, and Open Scholarship: European Policies to Make Science Fit for the Twenty-First Century",2019-12-10,https://doi.org/10.3389/fdata.2019.00043
https://openalex.org/W2930050672,Open creative workspaces impacts for new product development team creativity and effectiveness,2019-11-11,https://doi.org/10.1108/jcre-10-2017-0039
https://openalex.org/W2973787848,"The limits to openness: Co-working, design and social innovation in the neoliberal city",2019-09-17,https://doi.org/10.1177/0308518x19876941
https://openalex.org/W2915114334,Abandoning innovation activities and performance: The moderating role of openness,2019-07-01,https://doi.org/10.1016/j.respol.2019.02.005
https://openalex.org/W2900812275,The faster the better? Innovation speed and user interest in open source software,2019-07-01,https://doi.org/10.1016/j.im.2018.11.002
https://openalex.org/W2943216811,"Open science challenges, benefits and tips in early career and beyond",2019-05-01,https://doi.org/10.1371/journal.pbio.3000246
https://openalex.org/W2921931467,Measuring and analyzing code authorship in 1 + 118 open source projects,2019-05-01,https://doi.org/10.1016/j.scico.2019.03.001
https://openalex.org/W2936376640,Open and Reproducible Research on Open Science Framework,2019-04-12,https://doi.org/10.1002/cpet.32
https://openalex.org/W2944636101,Community radio stations sustainability model: An open-source solution,2019-04-01,https://doi.org/10.1386/rjao.17.1.29_1
https://openalex.org/W2925604049,Prototyping open digital tools for urban commoning,2019-03-25,https://doi.org/10.1080/15710882.2019.1580297
https://openalex.org/W4386092859,"Adding Standards and Procedures to the What Works Clearinghouse Handbook on the Transparency, Openness, and Reproducibility of Effectiveness Research on Education Practices, Products, Programs, and Policies",2023-08-22,https://doi.org/10.31222/osf.io/nra5v
https://openalex.org/W4385343655,Whose open science are we talking about? From open science in psychology to open science in applied linguistics,2023-07-27,https://doi.org/10.31219/osf.io/4tdmc
https://openalex.org/W4386611005,Towards a framework for Open Data literacy in education: A systematic mapping review of Open Data skills and learning approaches,2023-06-20,https://doi.org/10.55612/s-5002-057-008
https://openalex.org/W4297857831,Coopetition as a driver of success for community initiatives in open research,2022-12-16,https://doi.org/10.3233/isu-220168
https://openalex.org/W4296182838,Rethinking Transparency and Rigor from a Qualitative Open Science Perspective,2022-09-16,https://doi.org/10.31234/osf.io/bpu5f
https://openalex.org/W4303191041,Open and collaborative tools for disaster management and risk reduction,2022-09-01,https://doi.org/10.36335/vnjhm.2022(12).33-38
https://openalex.org/W4292263347,"Open scholarship in applied linguistics: What, why, and how",2022-08-17,https://doi.org/10.31219/osf.io/ypu8m
https://openalex.org/W4287846656,It’s All a Game: Strategies and Scenarios in Open Sharing Spectrum,2022-06-22,https://doi.org/10.5171/2022.629286
https://openalex.org/W4283157114,"Bridging Neurodiversity and Open Scholarship: How Shared Values Can Guide Best Practices for Research Integrity, Social Justice, and Principled Education",2022-06-20,https://doi.org/10.31222/osf.io/k7a9p
https://openalex.org/W4281940174,Development of the Brief Open Research Survey (BORS) to measure awareness and uptake of Open Research practices,2022-06-08,https://doi.org/10.31222/osf.io/w48yh
https://openalex.org/W4220652293,Improving the Computational Reproducibility of Clinical Science: Tools for Open Data and Code,2022-03-12,https://doi.org/10.31234/osf.io/bf28t
https://openalex.org/W4205699956,Developing and disseminating data analysis tools for open science,2021-12-14,https://doi.org/10.31219/osf.io/qzawb
https://openalex.org/W4200138279,Open science practices and risks arising from misuse of biological research,2021-12-10,https://doi.org/10.31222/osf.io/8afwn
https://openalex.org/W3213795829,Open Ocean: Inventing the Future of Ocean Exploration,2021-11-09,https://doi.org/10.21428/a680be9a.82c44a5e
https://openalex.org/W4242539337,Replication and Open Science in Applied Linguistics Research,2021-10-27,https://doi.org/10.31219/osf.io/bqr9w
https://openalex.org/W3188722327,Promoting FAIR Data Through Community-driven Agile Design: the Open Data Commons for Spinal Cord Injury (odc-sci.org),2021-08-04,https://doi.org/10.1007/s12021-021-09533-8
https://openalex.org/W4244631565,Crowdsourced meta-analysis in psychological science: An open science approach to compiling and synthesizing scientific knowledge,2021-05-04,https://doi.org/10.31219/osf.io/xdfjm
https://openalex.org/W3183365357,Collaboration and Open Science Initiatives in Primate Research,2021-03-25,https://doi.org/10.31219/osf.io/7c93a
https://openalex.org/W3162246552,The Pandemic as a Portal: Reimagining Psychological Science as Truly Open and Inclusive,2021-01-11,https://doi.org/10.31234/osf.io/gdzue
https://openalex.org/W3047437031,Research Data Recycling through Open Sharing and Reuse: A Case Study of Sustainable Digital Good Consumption in the Sharing Economy,2020-07-03,https://doi.org/10.20944/preprints202007.0035.v1
https://openalex.org/W4251805646,Collaborative open science as a way to reproducibility and new insights in primate cognition research,2019-10-31,https://doi.org/10.31234/osf.io/8w7zd
https://openalex.org/W4237457671,The path to open data,2019-08-19,https://doi.org/10.1038/s41581-019-0188-6
https://openalex.org/W2966090140,Making Open Science Work for Science and Society,2019-07-01,https://doi.org/10.1289/ehp4808
https://openalex.org/W2953025047,Open collaborative writing with Manubot,2019-06-24,https://doi.org/10.1371/journal.pcbi.1007128
https://openalex.org/W2923833659,Going Farther Together: The Impact of Social Capital on Sustained Participation in Open Source,2019-05-01,https://doi.org/10.1109/icse.2019.00078
https://openalex.org/W2945621622,Open Collaborative Data - using OSS Principles to Share Data in SW Engineering,2019-05-01,https://doi.org/10.1109/icse-nier.2019.00015
https://openalex.org/W2946093684,Agile Mechanisms for Open Data Process Innovation in Public Sector Organizations,2019-04-03,https://doi.org/10.1145/3326365.3326387
https://openalex.org/W4386239858,Reinventing Scientific Journals through Open Science Practices and Self-Publication,2023-08-28,https://doi.org/10.31219/osf.io/qhfyg
https://openalex.org/W4376618867,ACTIVE METHODOLOGIES AS INCENTIVE TO INNOVATIVE AND OPEN BEHAVIOR,2023-05-15,https://doi.org/10.22533/at.ed.3173162311056
https://openalex.org/W4365455420,Promoting Open-Science and Accessible Student Training: The Open-Science fabrication laboratory model,2023-04-13,https://doi.org/10.31219/osf.io/xm5jn
https://openalex.org/W4365456970,OVERVIEW OF THE METHODOLOGY OF UNIVERSITIES` INTERNATIONAL RANKINGS FOR MEETING THE CHALLENGES OF OPEN SCIENCE,2023-03-31,https://doi.org/10.36690/2733-2039-2023-1-13
https://openalex.org/W4353084608,Current Status of Open Science and Statistical Analysis in The Japanese Journal of Educational Psychology: Consideration From the Severe Testing Perspective,2023-03-21,https://doi.org/10.31234/osf.io/vp5ry
https://openalex.org/W4327945516,"Statistical Misconceptions, Awareness, and Attitudes towards Open Science Practices in Slovak Psychology Researchers",2023-03-20,https://doi.org/10.31577/sp.2023.01.866
https://openalex.org/W4311833208,Open Science Perspectives on Machine Learning for the Identification of Careless Responding: A New Hope or Phantom Menace?,2022-12-17,https://doi.org/10.31234/osf.io/8t2cy
https://openalex.org/W4309217066,"A tradition of open, academy-owned, and non-profit research infrastructure in Latin America",2022-12-16,https://doi.org/10.3233/isu-220177
https://openalex.org/W4309236704,Open Science for Ukraine: the Case for International Cooperation,2022-12-12,https://doi.org/10.38126/jspg210205
https://openalex.org/W4306925053,"Hacking Limnology Workshop and <scp>DSOS22</scp>: Creating a Community of Practice for the Nexus of Data Science, Open Science, and the Aquatic Sciences",2022-10-20,https://doi.org/10.1002/lob.10525
https://openalex.org/W4295865733,"N-of-1 Trials, Their Reporting Guidelines, and the Advancement of Open Science Principles",2022-09-08,https://doi.org/10.1162/99608f92.a65a257a
https://openalex.org/W4290830403,Promoting trust in research and researchers: How open science and research integrity are intertwined,2022-08-12,https://doi.org/10.31222/osf.io/ngt3p
https://openalex.org/W4285389780,Open Science for Computer Simulation,2022-07-14,https://doi.org/10.31219/osf.io/zpxtm
https://openalex.org/W4281890057,Development of a Concept Inventory on Open and Transparent Research Practices,2022-06-10,https://doi.org/10.31234/osf.io/vw3z8
https://openalex.org/W4281658583,The LOTUS initiative for open knowledge management in natural products research,2022-05-26,https://doi.org/10.7554/elife.70780
https://openalex.org/W4281658938,Open knowledge management in university education in the context of digital transformation,2022-05-25,https://doi.org/10.53730/ijhs.v6ns4.7880
https://openalex.org/W4280515427,"Open Science, Closed Doors",2022-05-12,https://doi.org/10.31234/osf.io/sv8qh
https://openalex.org/W4226227937,Open Science Considerations for Descriptive Research in Developmental Science,2022-04-07,https://doi.org/10.31234/osf.io/wfp37
https://openalex.org/W4225978486,Open Science Research Priorities in Health Psychology,2022-04-06,https://doi.org/10.31234/osf.io/a7vrz
https://openalex.org/W4214843848,"Indicators of research quality, quantity, openness and responsibility in institutional promotion, review and tenure policies across seven countries",2022-03-03,https://doi.org/10.31222/osf.io/b9qaw
https://openalex.org/W4212970632,"Open Science and Multicultural Research: Some Data, Considerations, and Recommendations",2022-02-21,https://doi.org/10.31234/osf.io/vncuz
https://openalex.org/W4213121860,Open Science in Human Electrophysiology,2022-02-14,https://doi.org/10.31234/osf.io/hyvzn
https://openalex.org/W4213011624,Open Science at the Science-policy Interface: Bringing in the Evidence?,2022-02-05,https://doi.org/10.31235/osf.io/g5nuv
https://openalex.org/W4213250644,Using the Reproducible Open Coding Kit &amp,NA,NA
https://openalex.org/W4206105448,"Legacy of Jon Tennant, “Open science is just good science”",2022-01-04,https://doi.org/10.31235/osf.io/hfns2
https://openalex.org/W3175645354,Open and autonomous. The basis for trust in science,2021-12-27,https://doi.org/10.3233/isu-210103
https://openalex.org/W3207182139,Embedding open and reproducible science into teaching: A bank of lesson plans and resources.,2021-12-23,https://doi.org/10.1037/stl0000307
https://openalex.org/W4200133049,Is Open Science Neoliberal?,2021-11-29,https://doi.org/10.31234/osf.io/ft8dc
https://openalex.org/W4200257162,Open Science Practices in Gambling Research Publications (2016 – 2019): A Scoping Review,2021-11-23,https://doi.org/10.31219/osf.io/a82vn
https://openalex.org/W3213639171,Help Shape the Transition to Open,2021-11-16,https://doi.org/10.21428/6ffd8432.9b31046a
https://openalex.org/W3212607783,The Open Transition Takes Center Stage,2021-11-16,https://doi.org/10.21428/6ffd8432.3e4dfdae
https://openalex.org/W4200614412,Open Developmental Science: An Overview and Annotated Reading List,2021-11-13,https://doi.org/10.31234/osf.io/6fk98
https://openalex.org/W4205253287,Open Communitition,2021-11-13,https://doi.org/10.26686/wgtn.17005564
https://openalex.org/W4200400079,"Open Science, Data Analysis, and Data Sharing",2021-11-09,https://doi.org/10.31219/osf.io/pdj9y
https://openalex.org/W3209146648,The importance of adherence to international standards for depositing open data in public repositories,2021-11-02,https://doi.org/10.1186/s13104-021-05817-z
https://openalex.org/W4255771648,Open Science in Applied Linguistics: A Preliminary Survey,2021-10-28,https://doi.org/10.31219/osf.io/kuf26
https://openalex.org/W4256219450,Trusting on the Shoulders of Open Giants? Open Science Increases Trust in Science for the Public and Academics,2021-10-24,https://doi.org/10.31219/osf.io/g328c
https://openalex.org/W3205621661,Open and Clarified Process of Compatibility Standards for Promoting Data Exchange,2021-10-08,https://doi.org/10.1007/s12626-021-00087-4
https://openalex.org/W3207721366,"When open data closes the door: A critical examination of the past, present and the potential future for open data guidelines in journals",2021-10-06,https://doi.org/10.31234/osf.io/5yw4z
https://openalex.org/W3183934343,Supervised Authorship Segmentation of Open Source Code Projects,2021-07-23,https://doi.org/10.2478/popets-2021-0080
https://openalex.org/W3179910017,Dynamics of Cumulative Advantage and Threats to Equity in Open Science - A Scoping Review,2021-07-08,https://doi.org/10.31235/osf.io/d5fz7
https://openalex.org/W4235959030,Bridging Feminist Psychology and Open Science: Feminist Tools and Shared Values Inform Best Practices for Science Reform,2021-06-22,https://doi.org/10.31234/osf.io/zejhm
https://openalex.org/W3186221456,Wikipedia at the University: engaging students and teachers in open knowledge and collaborative work,2021-06-22,https://doi.org/10.4995/head21.2021.13104
https://openalex.org/W3170447327,Systematizing Confidence in Open Research and Evidence (SCORE),2021-05-04,https://doi.org/10.31235/osf.io/46mnb
https://openalex.org/W3166996140,Organization of Free and Open Source Software Projects: In-between the Community and Traditional Governance,2021-05-04,https://doi.org/10.15728/bbr.2021.18.3.6
https://openalex.org/W3045648760,WP5 Scoping Report: Building an Open Dissemination System,2021-04-21,https://doi.org/10.21428/785a6451.939caeab
https://openalex.org/W3145709050,"FRET-based dynamic structural biology: Challenges, perspectives and an appeal for open-science practices",2021-03-29,https://doi.org/10.7554/elife.60416
https://openalex.org/W3202534483,Evaluation of open-source learning management systems (LMS) using design science research methodology,2021-03-26,https://doi.org/10.33422/etconf.2021.03.81
https://openalex.org/W3154878857,Centering inclusivity in the design of online conferences - An OHBM - Open Science perspective,2021-03-23,https://doi.org/10.31234/osf.io/vj5tu
https://openalex.org/W4239857708,Gambling Researchers’ Use and Views of Open Science Principles and Practices: A Brief Report,2021-03-18,https://doi.org/10.31219/osf.io/zpyta
https://openalex.org/W3102128345,Open Science and information literacy,2021-03-16,https://doi.org/10.32384/jeahil17448
https://openalex.org/W4232051071,Open Science in Kenya: Where are we?,2021-02-18,https://doi.org/10.31730/osf.io/mgkw3
https://openalex.org/W3131803750,We’re all in this together: recommendations from the Society of Behavioral Medicine’s Open Science Working Group,2021-02-17,https://doi.org/10.1093/tbm/ibaa126
https://openalex.org/W4256197947,Questionable Research Practices and Open Science in Quantitative Criminology,2021-01-18,https://doi.org/10.31235/osf.io/bwm7s
https://openalex.org/W2909787772,Framework for Prioritization of Open Data Publication: An Application to Smart Cities,2021-01-01,https://doi.org/10.1109/tetc.2019.2893016
https://openalex.org/W4238575325,The importance of open research practices to empirical research in the evolutionary social sciences,2020-12-16,https://doi.org/10.31235/osf.io/2y3st
https://openalex.org/W4230498019,Open Science in Psychophysiology: An Overview of Challenges and Emerging Solutions,2020-11-19,https://doi.org/10.31234/osf.io/ryspq
https://openalex.org/W4253067148,Practice what you preach: Credibility-enhancing displays and the growth of open science,2020-10-14,https://doi.org/10.31234/osf.io/897av
https://openalex.org/W4239960724,Navigating Open Science as Early Career Feminist Researchers,2020-10-13,https://doi.org/10.31234/osf.io/f9m47
https://openalex.org/W4212977017,Governing Open Health Data in Latin America,2020-08-25,https://doi.org/10.7551/mitpress/11635.003.0017
https://openalex.org/W3163503506,When Values Collide: Why Scientists Argue About Open Science and How to Move Forward,2020-08-24,https://doi.org/10.31234/osf.io/q9d28
https://openalex.org/W3160267623,Open Science at Liberal Arts Colleges,2020-08-23,https://doi.org/10.31234/osf.io/437c8
https://openalex.org/W4255277535,Easing Into Open Science: A Guide for Graduate Students and Their Advisors,2020-05-08,https://doi.org/10.31234/osf.io/vzjdp
https://openalex.org/W3021440003,Doing Data Science on the Shoulders of Giants: The Value of Open Source Software for the Data Science Community,2020-04-30,https://doi.org/10.1162/99608f92.268cc8e4
https://openalex.org/W3016680499,The future of product creation is open and community-based,2020-04-15,https://doi.org/10.32907/ro-113-69
https://openalex.org/W3013801070,"Quality of Open Research Data: Values, Convergences and Governance",2020-03-25,https://doi.org/10.3390/info11040175
https://openalex.org/W3006289070,Open Science principles for accelerating trait-based science across the Tree of Life,2020-02-17,https://doi.org/10.1038/s41559-020-1109-6
https://openalex.org/W3099334612,The future of arXiv and knowledge discovery in open science,2020-01-01,https://doi.org/10.18653/v1/2020.sdp-1.2
https://openalex.org/W4323020742,Towards an Open Science Definition as a Political and Legal Framework: Sharing and Dissemination af Research Outputs,2020-01-01,https://doi.org/10.58944/yuro5734
https://openalex.org/W2995326226,Enhancing scientific credibility: An open science strategy for the South African Journal of Industrial Psychology,2019-12-12,https://doi.org/10.4102/sajip.v45i0.1768
https://openalex.org/W2956441715,Co-building Open Science: Portrait of the University Library as a Publisher,2019-11-27,https://doi.org/10.25281/0869-608x-2019-68-5-517-523
https://openalex.org/W4237693875,"Challenges, Open Research Issues and Tools in Bigdata Analytics",2019-11-02,https://doi.org/10.35940/ijrte.b1320.0982s1119
https://openalex.org/W4252755086,Both Questionable and Open Research Practices are Prevalent in Education Research,2019-10-31,https://doi.org/10.35542/osf.io/f7srb
https://openalex.org/W3160949366,Behaviour Change for Open Science,2019-09-26,https://doi.org/10.31234/osf.io/tch4w
https://openalex.org/W2971999011,From Open Journalism to Closed Data: Data Journalism in Italy,2019-09-03,https://doi.org/10.1080/21670811.2019.1657778
https://openalex.org/W2971727234,Open Data and Transparency: Opportunities and Challenges in the Swiss Context,2019-09-02,https://doi.org/10.1080/15309576.2019.1657914
https://openalex.org/W2969587639,Bots Coordinating Work in Open Source Software Projects,2019-09-01,https://doi.org/10.1109/mc.2018.2885970
https://openalex.org/W2971262016,Assessing the Openness and Conviviality of Open Source Technology: The Case of the WikiHouse,2019-08-30,https://doi.org/10.3390/su11174746
https://openalex.org/W2969395106,Empowering open science with reflexive and spatialised indicators,2019-08-23,https://doi.org/10.1177/2399808319870816
https://openalex.org/W2966938201,How to Teach Open Science Principles in the Undergraduate Curriculum—The Hagen Cumulative Science Project,2019-08-13,https://doi.org/10.1177/1475725719868149
https://openalex.org/W2956766484,The advantages of <scp>UK</scp> Biobank's open‐access strategy for health research,2019-08-02,https://doi.org/10.1111/joim.12955
https://openalex.org/W4244823405,``Because it is the Right Thing to Do'': Taking Stock of the Peer Reviewers’ Openness Initiative,2019-07-30,https://doi.org/10.31234/osf.io/h39jt
https://openalex.org/W2913782620,Participation Research and Open Strategy,2019-07-18,https://doi.org/10.1017/9781108347921.003
https://openalex.org/W2964020128,The SIGIR 2019 Open-Source IR Replicability Challenge (OSIRRC 2019),2019-07-18,https://doi.org/10.1145/3331184.3331647
https://openalex.org/W2920935996,A Sensemaking Perspective on Open Strategy,2019-07-18,https://doi.org/10.1017/9781108347921.015
https://openalex.org/W4211028607,The Politics of Openness,2019-07-18,https://doi.org/10.1017/9781108347921.019
https://openalex.org/W2960685922,Orientations of Open Strategy: From Resistance to Transformation,2019-07-18,https://doi.org/10.1017/9781108347921.010
https://openalex.org/W2956454713,Beyond Open Data Hackathons: Exploring Digital Innovation Success,2019-07-09,https://doi.org/10.3390/info10070235
https://openalex.org/W2924655002,An open science rare diseases research initiative: the University of North Carolina Catalyst,2019-07-01,https://doi.org/10.4155/fdd-2019-0003
https://openalex.org/W2955211793,Open Science and the Science-Society Relationship,2019-06-15,https://doi.org/10.1007/s12115-019-00361-w
https://openalex.org/W2943712325,A Perspective on Extreme Open Science: Companies Sharing Compounds without Restriction,2019-06-01,https://doi.org/10.1177/2472555219838210
https://openalex.org/W2947141262,On reproducibility and replicability: Arguing for open science practices and methodological improvements at the South African Journal of Industrial Psychology,2019-05-30,https://doi.org/10.4102/sajip.v45i0.1607
https://openalex.org/W3106107273,Towards open and reproducible multi-instrument analysis in gamma-ray astronomy,2019-04-30,https://doi.org/10.1051/0004-6361/201834938
https://openalex.org/W2941067157,Improving Open Science Using Linked Open Data: CONICET Digital Use Case,2019-04-17,https://doi.org/10.24215/16666038.19.e05
https://openalex.org/W2943210186,Embracing Open Science and Transparency in Health Psychology,2019-04-03,https://doi.org/10.1080/17437199.2019.1605614
https://openalex.org/W4235085805,Irrelevant Events and Voting Behavior: Replications Using Principles from Open Science,2019-04-03,https://doi.org/10.31222/osf.io/udfs9
https://openalex.org/W2922434216,"<i>Gifted Child Quarterly</i>’s Commitment to Transparency, Openness, and Research Improvement",2019-03-18,https://doi.org/10.1177/0016986218824675
https://openalex.org/W2943367873,A descriptive analysis of the characteristics and the peer review process of systematic review protocols published in an open peer review journal from 2012 to 2017,2019-03-13,https://doi.org/10.1186/s12874-019-0698-8
https://openalex.org/W2890686262,Open Science - the new paradigm for research and education?,2019-03-12,https://doi.org/10.3233/isu-180014
https://openalex.org/W2918522547,"OpenCon 2018: Building a community of openness, advocacy, and activism",2019-03-04,https://doi.org/10.5860/crln.80.3.134
https://openalex.org/W2913739534,Open Principles in New Business Models for Information Systems,2019-03-01,https://doi.org/10.3390/joitmc5010006
https://openalex.org/W2921092441,Open Science in Data-Intensive Psychology and Cognitive Science,2019-03-01,https://doi.org/10.1177/2372732218790283
