id,title,publication_date,doi
https://openalex.org/W3163880120,"lab.js: A free, open, online study builder",2021-07-28,https://doi.org/10.3758/s13428-019-01283-5
https://openalex.org/W2951774549,Evolutionary multiobjective optimization: open research areas and some challenges lying ahead,2019-06-19,https://doi.org/10.1007/s40747-019-0113-4
https://openalex.org/W2907562204,MeshMonk: Open-source large-scale intensive 3D phenotyping,2019-04-15,https://doi.org/10.1038/s41598-019-42533-y
https://openalex.org/W2950309497,Trade Openness and CO2 Emissions: Evidence from Tunisia,2019-06-14,https://doi.org/10.3390/su11123295
https://openalex.org/W2945086703,Pysteps: an open-source Python library for probabilistic precipitation nowcasting (v1.0),2019-10-07,https://doi.org/10.5194/gmd-12-4185-2019
https://openalex.org/W2986984498,"An open dataset of Plasmodium falciparum genome variation in 7,000 worldwide samples",2021-02-24,https://doi.org/10.12688/wellcomeopenres.16168.1
https://openalex.org/W2953025047,Open collaborative writing with Manubot,2019-06-24,https://doi.org/10.1371/journal.pcbi.1007128
https://openalex.org/W2913871063,"SuperNNova: an open-source framework for Bayesian, neural network-based supernova classification",2019-12-03,https://doi.org/10.1093/mnras/stz3312
https://openalex.org/W3109124218,Increasing importance of anthelmintic resistance in European livestock: creation and meta-analysis of an open database,2020-01-01,https://doi.org/10.1051/parasite/2020062
https://openalex.org/W2900144106,An analysis of peer reviewed publications on openness in education in half a century: Trends and patterns in the open hemisphere,2019-08-24,https://doi.org/10.14742/ajet.4252
https://openalex.org/W2961952941,Effects of Open Versus Closed Skill Exercise on Cognitive Function: A Systematic Review,2019-07-27,https://doi.org/10.3389/fpsyg.2019.01707
https://openalex.org/W3004882697,Orbit Image Analysis: An open-source whole slide image analysis tool,2020-02-05,https://doi.org/10.1371/journal.pcbi.1007313
https://openalex.org/W2953854697,PRISMS-Plasticity: An open-source crystal plasticity finite element software,2019-11-01,https://doi.org/10.1016/j.commatsci.2019.109078
https://openalex.org/W2914333425,Cannabidiol in patients with Lennox‐Gastaut syndrome: Interim analysis of an open‐label extension study,2019-02-11,https://doi.org/10.1111/epi.14670
https://openalex.org/W3025856458,"Covid-19: Open-Data Resources for Monitoring, Modeling, and Forecasting the Epidemic",2020-05-17,https://doi.org/10.3390/electronics9050827
https://openalex.org/W2936376640,Open and Reproducible Research on Open Science Framework,2019-04-12,https://doi.org/10.1002/cpet.32
https://openalex.org/W2950304467,Sharing and re-using open data: A case study of motivations in astrophysics,2019-12-01,https://doi.org/10.1016/j.ijinfomgt.2019.05.024
https://openalex.org/W3170771812,OBO Foundry in 2021: operationalizing open data principles to evaluate ontologies,2021-10-01,https://doi.org/10.1093/database/baab069
https://openalex.org/W2915407524,Seven Easy Steps to Open Science,2019-10-01,https://doi.org/10.1027/2151-2604/a000387
https://openalex.org/W2963589294,Open versus minimally invasive TLIF: literature review and meta-analysis,2019-07-22,https://doi.org/10.1186/s13018-019-1266-y
https://openalex.org/W2912511075,Reconceptualizing the paradox of openness: How solvers navigate sharing-protecting tensions in crowdsourcing,2019-07-01,https://doi.org/10.1016/j.respol.2019.01.013
https://openalex.org/W2946421986,Furthering Open Science in Behavior Analysis: An Introduction and Tutorial for Using GitHub in Research,2019-05-24,https://doi.org/10.1007/s40614-019-00202-5
https://openalex.org/W3004273024,Open Geospatial Software and Data: A Review of the Current State and A Perspective into the Future,2020-02-01,https://doi.org/10.3390/ijgi9020090
https://openalex.org/W4207067711,ResFinder – an open online resource for identification of antimicrobial resistance genes in next-generation sequencing data and prediction of phenotypes from genotypes,2022-01-17,https://doi.org/10.1099/mgen.0.000748
https://openalex.org/W3110951880,"Renin–angiotensin system blockers and susceptibility to COVID-19: an international, open science, cohort analysis",2021-02-01,https://doi.org/10.1016/s2589-7500(20)30289-2
https://openalex.org/W2965257972,"Trust and reputation for Internet of Things: Fundamentals, taxonomy, and open research challenges",2019-11-01,https://doi.org/10.1016/j.jnca.2019.102409
https://openalex.org/W2904031088,Open Power System Data – Frictionless data for electricity system modelling,2019-02-01,https://doi.org/10.1016/j.apenergy.2018.11.097
https://openalex.org/W2792273214,"The MESSAGE Integrated Assessment Model and the ix modeling platform (ixmp): An open framework for integrated and cross-cutting analysis of energy, climate, the environment, and sustainable development",2019-02-01,https://doi.org/10.1016/j.envsoft.2018.11.012
https://openalex.org/W4281295478,"Protecting, Transforming, and Projecting the Single Market. Open Strategic Autonomy and Digital Sovereignty in the EU’s Trade and Digital Policies",2022-05-03,https://doi.org/10.31235/osf.io/wjb64
https://openalex.org/W3033775862,Position paper: Open web-distributed integrated geographic modelling and simulation to enable broader participation and applications,2020-08-01,https://doi.org/10.1016/j.earscirev.2020.103223
https://openalex.org/W3035465935,"Energy production and trade openness: Assessing economic growth, CO2 emissions and the applicability of the cointegration analysis",2020-07-01,https://doi.org/10.1016/j.esr.2020.100488
https://openalex.org/W3048665652,BIM for facilities management: A framework and a common data environment using open standards,2020-12-01,https://doi.org/10.1016/j.autcon.2020.103366
https://openalex.org/W2966456179,The role of 3D printing and open design on adoption of socially sustainable supply chain innovation,2020-03-01,https://doi.org/10.1016/j.ijpe.2019.07.035
https://openalex.org/W2949223947,Loop assembly: a simple and open system for recursive fabrication of <scp>DNA</scp> circuits,2019-02-25,https://doi.org/10.1111/nph.15625
https://openalex.org/W2950152359,SCONE: Open Source Software for Predictive Simulation of Biological Motion,2019-06-14,https://doi.org/10.21105/joss.01421
https://openalex.org/W3183822962,"AlphaPept, a modern and open framework for MS-based proteomics",2021-07-26,https://doi.org/10.1101/2021.07.23.453379
https://openalex.org/W3128884215,Open science in psychophysiology: An overview of challenges and emerging solutions,2021-04-01,https://doi.org/10.1016/j.ijpsycho.2021.02.005
https://openalex.org/W2951522099,LOQUAT: an open-source GPU-accelerated SPH solver for geotechnical modeling,2019-06-21,https://doi.org/10.1007/s11440-019-00839-1
https://openalex.org/W3088075742,Robust Design Optimization and Emerging Technologies for Electrical Machines: Challenges and Open Problems,2020-09-23,https://doi.org/10.3390/app10196653
https://openalex.org/W2971172474,An Evaluation of Open Source Serverless Computing Frameworks Support at the Edge,2019-07-01,https://doi.org/10.1109/services.2019.00057
https://openalex.org/W3040699571,The impacts of open data initiatives on smart cities: A framework for evaluation and monitoring,2020-11-01,https://doi.org/10.1016/j.cities.2020.102860
https://openalex.org/W2982569277,Evidence on User-Led Innovation in Diabetes Technology (The OPEN Project): Protocol for a Mixed Methods Study,2019-11-19,https://doi.org/10.2196/15368
https://openalex.org/W2923833659,Going Farther Together: The Impact of Social Capital on Sustained Participation in Open Source,2019-05-01,https://doi.org/10.1109/icse.2019.00078
https://openalex.org/W3000646425,Ten recommendations for supporting open pathogen genomic analysis in public health,2020-06-01,https://doi.org/10.1038/s41591-020-0935-z
https://openalex.org/W3120715532,patRoon: open source software platform for environmental mass spectrometry based non-target screening,2021-01-06,https://doi.org/10.1186/s13321-020-00477-w
https://openalex.org/W4225679506,A reference open-source controller for fixed and floating offshore wind turbines,2022-01-19,https://doi.org/10.5194/wes-7-53-2022
https://openalex.org/W2956766484,The advantages of <scp>UK</scp> Biobank's open‐access strategy for health research,2019-08-02,https://doi.org/10.1111/joim.12955
https://openalex.org/W2972939119,Current Clinical Strategies of Pancreatic Cancer Treatment and Open Molecular Questions,2019-09-13,https://doi.org/10.3390/ijms20184543
https://openalex.org/W3011763433,An open data infrastructure for the study of anthropogenic hazards linked to georesource exploitation,2020-03-11,https://doi.org/10.1038/s41597-020-0429-3
https://openalex.org/W3033323532,"Anthelmintic drug discovery: target identification, screening methods and the role of open science",2020-06-02,https://doi.org/10.3762/bjoc.16.105
https://openalex.org/W3196831919,Closing the knowledge‐action gap in conservation with open science,2021-11-29,https://doi.org/10.1111/cobi.13835
https://openalex.org/W2981180236,On the abandonment and survival of open source projects: An empirical investigation,2019-09-01,https://doi.org/10.1109/esem.2019.8870181
https://openalex.org/W3081627712,Agile SoC development with open ESP,2020-11-02,https://doi.org/10.1145/3400302.3415753
https://openalex.org/W3143866338,Addressing the environmental and health impacts of microplastics requires open collaboration between diverse sectors,2021-03-30,https://doi.org/10.1371/journal.pbio.3000932
https://openalex.org/W4226280501,Flukebook: an open-source AI platform for cetacean photo identification,2022-04-05,https://doi.org/10.1007/s42991-021-00221-3
https://openalex.org/W2774001794,mVMC—Open-source software for many-variable variational Monte Carlo method,2019-02-01,https://doi.org/10.1016/j.cpc.2018.08.014
https://openalex.org/W4285225959,GPT-NeoX-20B: An Open-Source Autoregressive Language Model,2022-01-01,https://doi.org/10.18653/v1/2022.bigscience-1.9
https://openalex.org/W2972871493,Cracking open the DNN black-box,2019-10-07,https://doi.org/10.1145/3349614.3356023
https://openalex.org/W2917402277,Exploring Community Smells in Open-Source: An Automated Approach,2021-03-01,https://doi.org/10.1109/tse.2019.2901490
https://openalex.org/W2972529175,Toward collaborative open data science in metabolomics using Jupyter Notebooks and cloud computing,2019-09-14,https://doi.org/10.1007/s11306-019-1588-0
https://openalex.org/W2906082293,Participatory mapping of forest plantations with Open Foris and Google Earth Engine,2019-02-01,https://doi.org/10.1016/j.isprsjprs.2018.12.011
https://openalex.org/W3198980504,Open-CyKG: An Open Cyber Threat Intelligence Knowledge Graph,2021-12-01,https://doi.org/10.1016/j.knosys.2021.107524
https://openalex.org/W2998872312,Getting Started With Open Badges and Open Microcredentials,2020-01-01,https://doi.org/10.19173/irrodl.v21i1.4529
https://openalex.org/W3012949115,"Flexible work arrangements in open workspaces and relations to occupational stress, need for recovery and psychological detachment from work",2020-03-19,https://doi.org/10.1186/s12995-020-00258-z
https://openalex.org/W3012213980,DuMux 3 – an open-source simulator for solving flow and transport problems in porous media with a focus on model coupling,2021-01-01,https://doi.org/10.1016/j.camwa.2020.02.012
https://openalex.org/W3119588688,The Kinase Chemogenomic Set (KCGS): An Open Science Resource for Kinase Vulnerability Identification,2021-01-08,https://doi.org/10.3390/ijms22020566
https://openalex.org/W2971999011,From Open Journalism to Closed Data: Data Journalism in Italy,2019-09-03,https://doi.org/10.1080/21670811.2019.1657778
https://openalex.org/W4226452184,The value of open-source clinical science in pandemic response: lessons from ISARIC,2021-12-01,https://doi.org/10.1016/s1473-3099(21)00565-x
https://openalex.org/W3127678775,Recommendations for the Standardisation of Open Taxonomic Nomenclature for Image-Based Identifications,2021-02-08,https://doi.org/10.3389/fmars.2021.620702
https://openalex.org/W4308100452,The children's brain tumor network (CBTN) - Accelerating research in pediatric central nervous system tumors through collaboration and open science,2023-01-01,https://doi.org/10.1016/j.neo.2022.100846
https://openalex.org/W3162866579,The Landscape and Gaps in Open Source Fairness Toolkits,2021-05-06,https://doi.org/10.1145/3411764.3445261
https://openalex.org/W2936384187,Enhancing cultural recommendations through social and linked open data,2019-03-01,https://doi.org/10.1007/s11257-019-09225-8
https://openalex.org/W3048738783,No more business as usual: Agile and effective responses to emerging pathogen threats require open data and open analytics,2020-08-13,https://doi.org/10.1371/journal.ppat.1008643
https://openalex.org/W4212778855,"Transparent, Open, and Reproducible Prevention Science",2022-02-17,https://doi.org/10.1007/s11121-022-01336-w
https://openalex.org/W4327624031,Holy or Unholy? Interview with Open AI’s ChatGPT,2023-03-14,https://doi.org/10.54055/ejtr.v34i.3169
https://openalex.org/W3002912819,Obfuscapk: An open-source black-box obfuscation tool for Android apps,2020-01-01,https://doi.org/10.1016/j.softx.2020.100403
https://openalex.org/W3120526585,Landslide mapping using object-based image analysis and open source tools,2021-03-01,https://doi.org/10.1016/j.enggeo.2021.106000
https://openalex.org/W2966090140,Making Open Science Work for Science and Society,2019-07-01,https://doi.org/10.1289/ehp4808
https://openalex.org/W3005422321,"Global catchment modelling using World-Wide HYPE (WWH), open data, and stepwise parameter estimation",2020-02-05,https://doi.org/10.5194/hess-24-535-2020
https://openalex.org/W3163896257,The LOTUS Initiative for Open Natural Products Research: Knowledge Management through Wikidata,2021-03-01,https://doi.org/10.1101/2021.02.28.433265
https://openalex.org/W4378574344,ChatGPT and Open-AI Models: A Preliminary Review,2023-05-26,https://doi.org/10.3390/fi15060192
https://openalex.org/W2945901249,Health conditions and occupational risks in a novel group: waste pickers in the largest open garbage dump in Latin America,2019-05-16,https://doi.org/10.1186/s12889-019-6879-x
https://openalex.org/W3216109771,"ATON: An Open-Source Framework for Creating Immersive, Collaborative and Liquid Web-Apps for Cultural Heritage",2021-11-22,https://doi.org/10.3390/app112211062
https://openalex.org/W3121575412,QuPath: The global impact of an open source digital pathology system,2021-01-01,https://doi.org/10.1016/j.csbj.2021.01.022
https://openalex.org/W3025660107,"Atmosphere, an Open Source Measurement-Oriented Data Framework for IoT",2021-03-01,https://doi.org/10.1109/tii.2020.2994414
https://openalex.org/W2963375571,The use of material transfer agreements in academia: A threat to open science or a cooperation tool?,2019-11-01,https://doi.org/10.1016/j.respol.2019.103824
https://openalex.org/W3084643244,The case for open science: rare diseases,2020-09-11,https://doi.org/10.1093/jamiaopen/ooaa030
https://openalex.org/W2985025837,A large-scale study of MPI usage in open-source HPC applications,2019-11-17,https://doi.org/10.1145/3295500.3356176
https://openalex.org/W3092595724,"Trust, transparency, and openness: How inclusion of cultural values shapes Nordic national public policy strategies for artificial intelligence (AI)",2020-11-01,https://doi.org/10.1016/j.techsoc.2020.101421
https://openalex.org/W2904059336,"Stytra: An open-source, integrated system for stimulation, tracking and closed-loop behavioral experiments",2019-04-08,https://doi.org/10.1371/journal.pcbi.1006699
https://openalex.org/W2944865547,Balancing Open Science and Data Privacy in the Water Sciences,2019-07-01,https://doi.org/10.1029/2019wr025080
https://openalex.org/W2951967204,Open for Green Innovation: From the Perspective of Green Process and Green Consumer Innovation,2019-06-12,https://doi.org/10.3390/su11123234
https://openalex.org/W3105639474,Interactive molecular dynamics in virtual reality from quantum chemistry to drug binding: An open-source multi-person framework,2019-06-10,https://doi.org/10.1063/1.5092590
https://openalex.org/W3158185367,A global view of standards for open image data formats and repositories,2021-05-04,https://doi.org/10.1038/s41592-021-01113-7
https://openalex.org/W3006143003,Double-stranded DNA virioplankton dynamics and reproductive strategies in the oligotrophic open ocean water column,2020-02-14,https://doi.org/10.1038/s41396-020-0604-8
https://openalex.org/W2938941662,IoT Manager: An open-source IoT framework for smart cities,2019-09-01,https://doi.org/10.1016/j.sysarc.2019.04.003
https://openalex.org/W2947076586,Privacy versus open science,2019-05-31,https://doi.org/10.3758/s13428-019-01259-5
https://openalex.org/W3161645467,Open Science in Kenya: Where Are We?,2021-05-13,https://doi.org/10.3389/frma.2021.669675
https://openalex.org/W3127791594,Trade Openness and CO2 Emissions: The Heterogeneous and Mediating Effects for the Belt and Road Countries,2021-02-11,https://doi.org/10.3390/su13041958
https://openalex.org/W2894202404,An Open Internet of Things System Architecture Based on Software-Defined Device,2019-04-01,https://doi.org/10.1109/jiot.2018.2872028
https://openalex.org/W2978420736,Optimal Network Reconfiguration in Active Distribution Networks with Soft Open Points and Distributed Generation,2019-11-01,https://doi.org/10.3390/en12214172
https://openalex.org/W2925215685,Brainstorm Pipeline Analysis of Resting-State Data From the Open MEG Archive,2019-04-05,https://doi.org/10.3389/fnins.2019.00284
https://openalex.org/W3028155537,COVID-19 Open Source Data Sets: A Comprehensive Survey,2020-05-26,https://doi.org/10.1101/2020.05.19.20107532
https://openalex.org/W2990067979,Earth Observation Open Science: Enhancing Reproducible Science Using Data Cubes,2019-11-25,https://doi.org/10.3390/data4040147
https://openalex.org/W4221094784,"Open science, done wrong, will compound inequities",2022-03-14,https://doi.org/10.1038/d41586-022-00724-0
https://openalex.org/W2945621622,Open Collaborative Data - using OSS Principles to Share Data in SW Engineering,2019-05-01,https://doi.org/10.1109/icse-nier.2019.00015
https://openalex.org/W3182901567,Towards wide-scale adoption of open science practices: The role of open science communities,2021-07-03,https://doi.org/10.1093/scipol/scab039
https://openalex.org/W2981066125,Six Laws of Open Source Drug Discovery,2019-10-15,https://doi.org/10.1002/cmdc.201900565
https://openalex.org/W4240922695,A review of open source ventilators for COVID-19 and future pandemics,2020-03-30,https://doi.org/10.12688/f1000research.22942.1
https://openalex.org/W2938946739,"Software review: COCI, the OpenCitations Index of Crossref open DOI-to-DOI citations",2019-09-14,https://doi.org/10.1007/s11192-019-03217-6
https://openalex.org/W2919199573,Access control in the Internet of Things: a survey of existing approaches and open research questions,2019-03-02,https://doi.org/10.1007/s12243-019-00709-7
https://openalex.org/W2938894432,Guidelines for open peer review implementation,2019-02-27,https://doi.org/10.1186/s41073-019-0063-9
https://openalex.org/W3152194451,"Towards open, reliable, and transparent ecology and evolutionary biology",2021-04-09,https://doi.org/10.1186/s12915-021-01006-3
https://openalex.org/W3106107273,Towards open and reproducible multi-instrument analysis in gamma-ray astronomy,2019-04-30,https://doi.org/10.1051/0004-6361/201834938
https://openalex.org/W3029684448,Can indoor sports centers be allowed to re-open during the COVID-19 pandemic based on a certificate of equivalence?,2020-08-01,https://doi.org/10.1016/j.buildenv.2020.107022
https://openalex.org/W2915114334,Abandoning innovation activities and performance: The moderating role of openness,2019-07-01,https://doi.org/10.1016/j.respol.2019.02.005
https://openalex.org/W2901434377,Building absorptive capacity through firm openness in the context of a less-open country,2019-11-01,https://doi.org/10.1016/j.indmarman.2018.11.007
https://openalex.org/W3179767683,Evolution of Urban Patterns: Urban Morphology as an Open Reproducible Data Science,2021-07-15,https://doi.org/10.1111/gean.12302
https://openalex.org/W3155872716,Spatiotemporal data mining: a survey on challenges and open problems,2021-04-15,https://doi.org/10.1007/s10462-021-09994-y
https://openalex.org/W2953786455,Open Humans: A platform for participant-centered research and personal data exploration,2019-06-01,https://doi.org/10.1093/gigascience/giz076
https://openalex.org/W3000235295,Linked Open Data in Location-Based Recommendation System on Tourism Domain: A Survey,2020-01-01,https://doi.org/10.1109/access.2020.2967120
https://openalex.org/W2972809368,Ten simple rules for helping newcomers become contributors to open projects,2019-09-12,https://doi.org/10.1371/journal.pcbi.1007296
https://openalex.org/W3018760686,Open Health Imaging Foundation Viewer: An Extensible Open-Source Framework for Building Web-Based Imaging Applications to Support Cancer Research,2020-11-01,https://doi.org/10.1200/cci.19.00131
https://openalex.org/W3016776039,Open the box: A behavioural perspective on the reshoring decision-making and implementation process,2020-06-01,https://doi.org/10.1016/j.pursup.2020.100623
https://openalex.org/W3176849078,Chatbot to improve learning punctuation in Spanish and to enhance open and flexible learning environments,2021-06-28,https://doi.org/10.1186/s41239-021-00269-8
https://openalex.org/W3096461016,"sPlotOpen – An environmentally balanced, open‐access, global dataset of vegetation plots",2021-06-21,https://doi.org/10.1111/geb.13346
https://openalex.org/W3093490014,Invasive alien species and disease risk: An open challenge in public and animal health,2020-10-22,https://doi.org/10.1371/journal.ppat.1008922
https://openalex.org/W2972475147,"Authentication schemes for smart mobile devices: threat models, countermeasures, and open research issues",2019-09-13,https://doi.org/10.1007/s11235-019-00612-5
https://openalex.org/W2970349652,Principles of open source bioinstrumentation applied to the poseidon syringe pump system,2019-08-27,https://doi.org/10.1038/s41598-019-48815-9
https://openalex.org/W2909137243,The PLOS ONE collection on machine learning in health and biomedicine: Towards open code and open data,2019-01-15,https://doi.org/10.1371/journal.pone.0210232
https://openalex.org/W2940709043,An Open Science Approach to Artificial Intelligence in Healthcare,2019-04-25,https://doi.org/10.1055/s-0039-1677898
https://openalex.org/W2999255716,A Guide and Toolbox to Replicability and Open Science in Entomology,2020-05-01,https://doi.org/10.1093/jisesa/ieaa036
https://openalex.org/W2924309006,Rethinking the “open future” argument against predictive genetic testing of children,2019-10-01,https://doi.org/10.1038/s41436-019-0483-4
https://openalex.org/W2965976428,Developing Open-Source Models for the US Health System: Practical Experiences and Challenges to Date with the Open-Source Value Project,2019-08-07,https://doi.org/10.1007/s40273-019-00827-z
https://openalex.org/W2955326041,Architectures of Knowledge: The European Open Science Cloud,2019-06-29,https://doi.org/10.1515/abitech-2019-2006
